Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,anom_iso,anom_db,anom_lof,anom_zscore,anom_iqr,ma_anomaly,anom_domain,Anomaly,flag_count
2022-09-13,-0.5429859161376953,13.907044413189135,13.084928555417918,13.78717343586701,714956000,-9.472597578820485,0.7309991007380778,True,False,True,False,False,False,False,True,2
2022-09-14,-0.8325357437133789,13.275722030199116,12.89912719985131,13.239760454812524,588507000,-0.02285143441282944,0.623653455704358,False,False,False,False,False,False,False,False,0
2022-09-15,-0.19878864288330256,13.21878098083642,12.776257143126584,13.001015762323822,523625000,-1.515862542112656,0.5328718480652763,False,False,False,False,False,False,False,False,0
2022-09-16,0.2687120437622088,13.197804667975822,12.60344368060644,12.728309378217253,670751000,2.0806024188198657,0.5449527304118654,False,False,False,False,False,False,False,False,0
2022-09-19,0.18380451202392578,13.448537595855514,12.996024164991915,12.998021871678208,569685000,1.3941673598333093,0.5493454389615998,False,False,False,False,False,False,False,False,0
2022-09-20,-0.2057790756225586,13.468515569793002,13.042973562258846,13.200803821739566,524818000,-1.539384046623482,0.5635281197912357,False,False,False,False,False,False,False,False,0
2022-09-21,0.08490848541259588,14.01592695660969,13.095915885590196,13.198805875239977,807679000,0.6451108038108222,0.5674228227679542,False,False,False,False,False,False,False,False,0
2022-09-22,-0.6992492675781232,13.13487297942944,12.414647898475032,13.055957383930226,759162000,-5.278646254042762,0.6109199737914213,False,False,False,False,False,False,False,False,0
2022-09-23,-0.044951438903808594,12.597451187788838,12.24383142312108,12.406656407596891,663309000,-0.3582500342782957,0.5466762386515153,False,False,False,False,False,False,False,False,0
2022-09-26,-0.287689208984375,12.645401484838764,12.200878877608904,12.47758173756805,547343000,-2.301043709258299,0.3828148690228824,False,False,False,False,False,False,False,False,0
2022-09-27,0.18480205535888672,12.722318814218484,12.244832603128204,12.493564718799432,553854000,1.5129276816367776,0.411497713656749,False,False,False,False,False,False,False,False,0
2022-09-28,0.32265186309814453,12.809224124270647,12.34072811111852,12.39666770608599,542414000,2.602101278019542,0.40377845565640613,False,False,False,False,False,False,False,False,0
2022-09-29,-0.5154447555541992,12.486571883512196,11.93316711671052,12.434627698749594,532763000,-4.051500425364707,0.4463236232429074,False,False,False,False,False,False,False,False,0
2022-09-30,-0.08091545104980469,12.619427157270811,12.062026122679372,12.074013313407658,565638000,-0.6628679715690033,0.45868800215601496,False,False,False,False,False,False,False,False,0
2022-10-03,0.37260341644287287,12.664382970154366,12.091997524325729,12.333738170579178,547478000,3.072775216146506,0.3837348229014205,False,False,False,False,False,False,False,False,0
2022-10-04,0.654294013977049,13.205798432836424,12.865164202159264,12.865164202159264,584182000,5.234954799407365,0.38218251994397956,False,False,False,False,False,False,False,False,0
2022-10-05,0.04195213317871094,13.306687177650993,12.60743949227049,12.897127859898823,507131000,0.3189583815504937,0.3720568712117426,False,False,False,False,False,False,False,False,0
2022-10-06,-0.07891178131103516,13.641330241047822,13.088923849141825,13.205798741632972,644157000,-0.5980518017155267,0.41180675972666453,False,False,False,False,False,False,False,False,0
2022-10-07,-1.0528678894042969,12.65638913094354,12.00908549131545,12.49156642287505,672478000,-8.027419155351634,0.4469151816380672,False,False,False,False,False,False,False,False,0
2022-10-10,-0.4055652618408203,12.11097387367436,11.395743522470864,12.024067450995426,698699000,-3.36205207035718,0.5241453887475357,False,False,False,False,False,False,False,False,0
2022-10-11,-0.0839090347290039,11.833273031713604,11.27087816209463,11.548579372352664,667482000,-0.7197881825808605,0.6032551845115093,False,False,False,False,False,False,False,False,0
2022-10-12,-0.08590698242187678,11.722393310749837,11.332812878695025,11.566561709517808,492590000,-0.742269740230328,0.6606548722966147,False,False,False,False,False,False,False,False,0
2022-10-13,0.4595069885253924,12.065026371103782,10.801384839817397,10.959215115007677,850103000,4.000009962085982,0.6700951373708726,False,False,False,False,False,False,False,False,0
2022-10-14,-0.7322149276733398,12.097988235900988,11.191963110771333,12.044046351536188,713432000,-6.1287816609509775,0.750700551047772,False,False,False,False,False,False,False,False,0
2022-10-17,0.6602907180786133,11.935164846156956,11.50462809067123,11.505626467697512,580774000,5.887600167180929,0.7481617393150015,False,False,False,False,False,False,False,False,0
2022-10-18,0.07891654968261896,12.478581111923129,11.605520339237156,12.330740325138876,659362000,0.6645476097166148,0.6561280743583741,False,False,False,False,False,False,False,False,0
2022-10-19,0.08390808105468572,12.336733042582134,11.82128662336902,11.86623835705214,523131000,0.7019161807539254,0.5092492329153699,False,False,False,False,False,False,False,False,0
2022-10-20,0.14284610748291016,12.755281678279877,12.091994536055378,12.099986314694126,652398000,1.1866213033005168,0.30431397572300106,False,False,False,False,False,False,False,False,0
2022-10-21,0.27170848846435547,12.484574273895978,11.874230574514169,12.08500339892655,609494000,2.2306110134671986,0.3614192009669872,False,False,False,False,False,False,False,False,0
2022-10-24,0.1328563690185547,12.696345287738325,12.051039397189356,12.4945626379864,517457000,1.0668959294370506,0.42364707737220564,False,False,False,False,False,False,False,False,0
2022-10-25,-0.5893650054931641,13.28571230644429,12.650394914056134,12.680363371654026,505482000,5.254388634349372,0.5714382099821083,False,False,False,False,False,True,False,True,1
2022-10-26,0.8860464096069336,13.373616958180673,12.694348122288911,12.855175413310036,532953000,-2.7524314215720436,0.5759975162287184,False,False,False,False,False,False,False,False,0
2022-10-27,0.27969932556152344,13.823134703279653,13.107903316267764,13.615357966211398,583113000,2.171216877460447,0.6331528214121126,False,False,False,False,False,False,False,False,0
2022-10-28,0.657292366027832,13.835121131094375,13.0469682542808,13.08992227979024,521040000,4.9939226277144755,0.6456518111284796,False,False,False,False,False,False,False,False,0
2022-10-31,-0.33663845062256037,13.823133322678522,13.282714184873065,13.763197365029688,486341000,-2.4360308220274796,0.6397812428320884,False,False,False,False,False,False,False,False,0
2022-11-01,0.045951843261720526,13.910040552507906,13.50447658143312,13.79616270270372,432817000,0.3408258576084622,0.6067271995776082,False,False,False,False,False,False,False,False,0
2022-11-02,-0.3236532211303711,14.194733217791391,13.196806918934737,13.835120334518214,672628000,-2.3923893574114397,0.5205455465022386,False,False,False,False,False,False,False,False,0
2022-11-03,0.2017841339111328,13.766195754614126,12.942082209973792,13.028988642622243,500065000,1.5281122650389944,0.4280914734916757,False,False,False,False,False,False,False,False,0
2022-11-04,0.7342100143432635,14.2137134210402,13.68228442457358,13.970974453238004,612576000,5.47648924228652,0.44327310736667574,False,False,False,False,False,False,False,False,0
2022-11-07,0.14484405517577947,14.396516760846977,13.939009564129645,14.212714418468474,410061000,1.0242994612446488,0.4452693747158807,False,False,False,False,False,False,False,False,0
2022-11-08,0.3006782531738281,14.875003304313353,14.20072822497082,14.785099833381034,595292000,2.1047593139324805,0.5455256801799965,False,False,False,False,False,False,False,False,0
2022-11-09,-0.8251123428344727,14.195735001155589,13.744219921750998,14.146786897646434,454414000,-5.656756953431219,0.47424709473327686,False,False,False,False,False,False,False,False,0
2022-11-10,0.028967857360839844,15.756054965318722,14.531372214254848,14.784100677648636,700819000,14.329257517117867,0.7463145275561647,False,True,True,False,False,True,True,True,4
2022-11-11,0.1608271598815918,16.371393354489435,15.465368149594989,15.790018813908167,655487000,3.663489788953722,1.0391901505565375,False,False,False,False,False,True,False,True,1
2022-11-14,2.3264975547790527,16.522232066468828,15.904894997972113,16.200577486630568,527852000,-0.19599211961752738,1.1782248923012182,False,False,False,False,False,False,False,False,0
2022-11-15,0.3706016540527344,16.979738243381533,16.3644007894485,16.704035679925042,545876000,2.2767733426918735,1.292939624258013,False,False,False,False,False,False,False,False,0
2022-11-16,-0.75518798828125,16.344422187657635,15.855948141798963,16.144638186290106,649547000,-4.536182302431935,1.1917492054291685,False,False,False,False,False,False,False,False,0
2022-11-17,-0.23274993896484375,16.248526092519732,15.518310510588035,15.698117440433853,710894000,-1.4644893027402128,1.038263166039661,False,False,False,False,False,False,False,False,0
2022-11-18,-0.2677125930786133,15.9848088796115,15.10375554404222,15.94884635246615,492072000,-1.7095139805659465,0.9507979101636638,False,False,False,False,False,False,False,False,0
2022-11-21,-0.09190082550048828,15.460372692111331,15.063798892210922,15.13072730018143,404739000,-0.5970514894255263,0.8621833346300597,False,False,False,False,False,False,False,False,0
2022-11-22,0.7202262878417969,16.040749998560774,15.10575468856274,15.311533717452877,472866000,4.707193764264095,0.7999796764999915,False,False,False,False,False,False,False,False,0
2022-11-23,0.4804821014404297,16.509245859928704,16.030760346892983,16.08070587095073,427241000,2.9991197092969157,0.4587534069151231,False,False,False,False,False,False,False,False,0
2022-11-25,-0.3646068572998047,16.469287445678606,16.154627223569857,16.300470283585213,167934000,-1.507349843245187,0.4578980518512232,False,True,True,False,False,False,False,True,2
2022-11-28,-0.3266487121582031,16.339428893631666,15.70810784817272,16.008783189002287,303741000,-2.7228018488905437,0.4506739105317815,False,False,False,False,False,False,False,False,0
2022-11-29,-0.18780040740966797,15.914882568385329,15.503325524899235,15.809994886660792,298384000,-1.1878585478185988,0.44954292555444625,False,False,False,False,False,False,False,False,0
2022-11-30,1.2869501113891602,16.91614150191992,15.5842325052849,15.684150074109812,565298000,8.237958457025464,0.501713464360787,False,False,False,False,False,False,False,False,0
2022-12-01,0.2118244171142578,17.250864409196577,16.621381033320617,16.985083344047936,470977000,1.252720872465929,0.6250739543804518,False,False,False,False,False,False,False,False,0
2022-12-02,-0.2587871551513672,16.91913897652892,16.431537591027467,16.645363109002602,371389000,-1.5115214252611309,0.6547263203844248,False,False,False,False,False,False,False,False,0
2022-12-05,-0.26578330993652344,16.981086225523303,16.458513713867134,16.665344964965847,352255000,-1.5762092364117075,0.6025975402046742,False,False,False,False,False,False,False,False,0
2022-12-06,-0.6224908828735352,16.559430004993104,15.806047668820304,16.516465945155254,352694000,-3.750758220558914,0.5088915793423626,False,False,False,False,False,False,False,False,0
2022-12-07,0.13289165496826172,16.172747931483883,15.65417187585563,15.75908639868998,372388000,0.831929391166808,0.5030832953427645,False,False,False,False,False,False,False,False,0
2022-12-08,1.0481433868408203,17.164937415817153,15.94593493843421,16.259678967569904,515456000,6.50745807707005,0.560433819392989,False,False,False,False,False,False,False,False,0
2022-12-09,-0.16786575317382812,17.56860383071365,16.961101838286083,17.145949833064485,465338000,-0.9785268884201392,0.5807687634437214,False,False,False,False,False,False,False,False,0
2022-12-12,0.5335636138916016,17.5236410372187,16.783248501431842,17.023051775036333,457328000,3.140996721131817,0.6017998271761792,False,False,False,False,False,False,False,False,0
2022-12-13,0.5365619659423828,18.774617794918285,17.696500685046704,18.515829057167878,656589000,3.0624558628840948,0.6162478360097632,False,False,False,False,False,False,False,False,0
2022-12-14,-0.39768028259277344,18.23705256158614,17.40573323131248,17.972268298596394,496888000,-2.202335733485894,0.6578521371680414,False,False,False,False,False,False,False,False,0
2022-12-15,-0.721405029296875,17.305818611715345,16.686327315889205,17.13196129101247,478542000,-4.085076085924588,0.6567789335993582,False,False,False,False,False,False,False,False,0
2022-12-16,-0.38068580627441406,17.027050558499166,16.39656657838434,16.85019540542572,478232000,-2.2475092205318847,0.6700816079770969,False,False,False,False,False,False,False,False,0
2022-12-19,-0.3167438507080078,16.595399084562928,16.131780232311364,16.558430631961176,354039000,-1.9130008257242648,0.7000177416461242,False,False,False,False,False,False,False,False,0
2022-12-20,-0.16885757446289062,16.296648863545872,15.839024530853546,16.05084993795553,403260000,-1.0397191994784616,0.6858602253902102,False,False,False,False,False,False,False,False,0
2022-12-21,0.41565513610839844,16.613385976206843,16.088814341919573,16.10080555260264,325025000,2.5862335987612006,0.6444415216398631,False,False,False,False,False,False,False,False,0
2022-12-22,-1.1610460281372053,16.12478836587808,14.869816130143493,16.08082376342015,565045000,-7.041982639904331,0.8206585539747635,False,False,False,False,False,False,False,False,0
2022-12-23,-0.1328926086425799,15.326439672066934,14.870813684923302,15.18355711582258,349326000,-0.8670806354252325,0.9562809085075179,False,False,False,False,False,False,False,False,0
2022-12-27,-1.0841093063354492,15.087638463348876,14.044492529786597,15.061659725900824,464902000,-7.135326283482923,1.176531809687102,False,False,False,False,False,False,False,False,0
2022-12-28,-0.08493232727050781,14.250322305233574,13.872631553851829,13.915596566363249,351066000,-0.6019539271177377,1.184760276723066,False,False,False,False,False,False,False,False,0
2022-12-29,1.6746296882629395,14.670977896009743,14.215351871386131,14.390208780608043,354923000,4.039613860199842,1.0577153307207376,False,False,True,False,False,False,False,True,1
2022-12-30,-1.097102642059328,14.617021677131689,14.221346008211803,14.322263143028222,310490000,0.07532769344051893,0.9726156965195921,False,False,False,False,False,False,False,False,0
2023-01-03,-0.29875564575195135,14.983722051275688,14.084458370348052,14.838840315183736,401277000,-2.0459864297991293,0.913491466372798,False,False,False,False,False,False,False,False,0
2023-01-04,0.43364620208740234,14.840840075575478,14.22934158563889,14.555074914722184,431324000,3.031795747120891,0.8232572505078942,False,False,False,False,False,False,False,False,0
2023-01-05,-0.48360252380371094,14.552077617819348,14.136417801544155,14.47913742347032,389168000,-3.281570067688766,0.7436010208232342,False,False,False,False,False,False,False,False,0
2023-01-06,0.5935106277465803,14.997709608789435,14.022508953382577,14.462148249448695,405044000,4.16401595857856,0.43967554488985333,False,False,False,False,False,False,False,False,0
2023-01-09,0.7683715820312518,16.042853882336043,15.128603078053724,15.271486598821124,504231000,5.1753230481975665,0.4983467200759194,False,False,False,False,False,False,False,False,0
2023-01-10,0.28077125549316406,15.948932173589144,15.459333553934178,15.49430474778188,384101000,1.7980632267701413,0.6213126390735385,False,False,False,False,False,False,False,False,0
2023-01-11,0.09192276000976385,16.01487714757313,15.550257708216126,15.827031344724569,353285000,0.5782769150173062,0.7023277453746678,False,False,False,False,False,False,False,False,0
2023-01-12,0.5095815658569354,16.623376674174565,15.479314701266622,16.08681762259126,551409000,3.187295412510016,0.7947039972234456,False,False,False,False,False,False,False,False,0
2023-01-13,0.38768577575683594,16.908148056338185,16.15176778844737,16.264674246702192,447287000,2.3499696107177392,0.9389154741081654,False,False,False,False,False,False,False,False,0
2023-01-17,0.8023414611816406,17.713487319827372,16.885165521758307,16.885165521758307,511102000,4.751753421841265,1.145519843918075,False,False,False,False,False,False,False,False,0
2023-01-18,-0.3247337341308594,17.858366193598112,17.26785045404388,17.652535475198235,439624000,-1.8359496483902005,1.1482148949595685,False,False,False,False,False,False,False,False,0
2023-01-19,-0.6114997863769531,17.182921549244565,16.717303453615347,17.02205215333367,452932000,-3.521901454604337,1.0812492075620503,False,False,False,False,False,False,False,False,0
2023-01-20,1.0731182098388672,17.8413785956031,16.811222745760446,16.99706934760768,564967000,6.406188585198835,0.9574511331472896,False,False,False,False,False,False,False,False,0
2023-01-23,1.3528938293457031,19.22924361779151,17.803411956257197,18.049208922830783,655163000,7.590125964206962,1.080277587162181,False,False,False,False,False,False,False,False,0
2023-01-24,0.07193756103515625,19.47903681560769,18.80458841465852,18.811582652021247,496204000,0.37511856724519177,1.1809934249717342,False,False,False,False,False,False,False,False,0
2023-01-25,0.057952880859375,19.35413898653561,18.56478499292929,18.897512486327795,449537000,0.301066067573208,1.2123867433519504,False,False,False,False,False,False,False,False,0
2023-01-26,0.4786109924316406,20.14948988536656,19.26221642846413,19.684870441693302,489535000,2.478927927143837,1.2206877606374331,False,False,False,False,False,False,False,False,0
2023-01-27,0.5625400543212891,20.61111281542293,19.38911447092714,19.446067014153492,542142000,2.8431521968918627,1.2814132948892516,False,False,False,False,False,False,False,False,0
2023-01-30,-1.2020130157470703,20.123512763635727,19.134323407436817,19.933669670014947,488611000,-5.90718331848572,1.171789138449516,False,False,False,False,False,False,False,False,0
2023-01-31,0.3746910095214844,19.67088244369698,18.93448631661696,19.154305515596747,498017000,1.956987634116647,1.14516055726007,False,False,False,False,False,False,False,False,0
2023-02-01,1.4048500061035156,21.17465043381381,19.5949453573396,19.674879788461556,660477000,7.196606735818167,1.185521651919825,False,False,False,False,False,False,False,False,0
2023-02-02,0.7653675079345703,21.931026391008707,20.683050495888622,20.982804077538745,564276000,3.657520730459596,1.0740667795531305,False,False,False,False,False,False,False,False,0
2023-02-03,-0.6084976196289062,21.727197912040783,20.771979321521545,20.982807015101592,429366000,-2.805271125442821,0.9267734199292735,False,False,False,False,False,False,False,False,0
2023-02-06,-0.010993957519534803,21.552336685010545,20.76897828211129,20.7889623621148,452197000,-0.05214675638853805,0.9282018393399961,False,False,False,False,False,False,False,False,0
2023-02-07,1.0831165313720739,22.24077813579431,21.1326848754413,21.36449529606032,664150000,5.140140134703697,1.0409417229504392,False,False,False,False,False,False,False,False,0
2023-02-08,0.03197288513183594,22.85927034310437,21.989981762053976,22.36867119008588,559651000,0.144315524030314,1.0710941430735945,False,False,False,False,False,False,False,False,0
2023-02-09,0.1318893432617223,23.00115164992792,22.101888952315303,22.58749107583628,523876000,0.5944490351164289,1.1057782718063278,False,False,False,False,False,False,False,False,0
2023-02-10,-1.0711231231689524,22.059921229694076,20.793960380960065,21.672240349373936,550737000,-4.799216027576825,1.0790927754577064,False,False,False,False,False,False,False,False,0
2023-02-13,0.5225734710693395,22.029948022697017,20.94483676830914,21.520365368362526,474919000,2.459448529626296,0.8327825530616982,False,False,False,False,False,False,False,False,0
2023-02-14,1.1820297241210902,23.03012564299465,21.348503237743625,21.56032953049745,675474000,5.429586587644408,0.6635963873254747,False,False,False,False,False,False,False,False,0
2023-02-15,-0.20683097839355113,22.83628450815589,22.08789919086068,22.530535323111405,420575000,-0.9011383000771533,0.6649497970577304,False,False,False,False,False,False,False,False,0
2023-02-16,-0.7613735198974645,22.53153563634033,21.90904654743779,22.11487725263338,412026000,-3.3473795942833062,0.6600806271589216,False,False,False,False,False,False,False,False,0
2023-02-17,-0.6134948730468714,21.722202143594878,20.957829026914965,21.613292124399432,465888000,-2.790644407310794,0.6232468735677419,False,False,False,False,False,False,False,False,0
2023-02-21,-0.7324008941650391,21.47640202756458,20.60111977052066,20.982806991007344,410015000,-3.427159877661168,0.7034091253282894,False,False,False,False,False,False,False,False,0
2023-02-22,0.09891700744628906,21.086720955863115,20.404279605625497,20.690046644389827,513184000,0.47929341719912255,0.7919076440451033,False,False,False,False,False,False,False,False,0
2023-02-23,1.140066146850586,23.86844224060142,23.00614795090794,23.42080908535159,1117995000,14.021394452843051,0.9831361725151323,True,True,True,False,False,False,True,True,4
2023-02-24,1.3898620605468786,23.454783066670743,22.92821408792929,23.205986370917078,589716000,-1.597358241897573,1.0658787212843122,False,False,False,False,False,False,False,False,0
2023-02-27,0.2148227691650355,23.86044752352484,23.43479762020704,23.65062037481705,452994000,0.9232963686331974,1.1153445500970156,False,False,False,False,False,False,False,False,0
2023-02-28,-0.28476524353027344,23.80549545006619,23.18700083236071,23.35286529557159,455963000,-1.2127083589874688,1.1369086195345923,False,False,False,False,False,False,False,False,0
2023-03-01,-0.517578125,23.236958420824973,22.48956978821757,23.17300974177125,460026000,-2.231229400328316,1.1254490345758357,False,False,False,False,False,False,False,False,0
2023-03-02,0.6154975891113317,23.360858289754244,22.41363444953809,22.46959026498517,389415000,2.7139041986721457,1.1585037533771565,False,False,False,False,False,False,False,False,0
2023-03-03,0.5755290985107351,23.88043347879256,23.111063394953373,23.300908381853716,412393000,2.470621439367049,1.229337385148334,False,False,False,False,False,False,False,False,0
2023-03-06,-0.3357276916503871,24.228143803852703,23.467767266153697,23.871437687148177,437429000,-1.4064578258417448,1.174584750717155,False,False,False,False,False,False,False,False,0
2023-03-07,-0.2618255615234375,24.109344935333365,23.22591779814437,23.58468599671928,515154000,-1.1125079504217816,0.8876093675363416,False,False,False,False,False,False,False,False,0
2023-03-08,0.8924179077148473,24.18429476658129,23.408797420933155,23.47175625894332,513573000,3.8345816843822433,0.4055721105484989,False,False,False,False,False,False,False,False,0
2023-03-09,-0.7445144653320384,24.438130626548567,23.36782461834549,24.15931045326332,501257000,-3.0809229666650673,0.3991997236112738,False,False,False,False,False,False,False,False,0
2023-03-10,-0.4706954956054652,23.611667155651173,22.71125091840863,23.39380822343578,474866000,-2.0097335014218953,0.42434024995965913,False,False,False,False,False,False,False,False,0
2023-03-13,0.0009975433349573848,23.28287892325679,22.28252916462077,22.737233773647205,421890000,0.004346575845648459,0.4438683041765503,False,False,False,False,False,False,False,False,0
2023-03-14,1.0962867736816406,24.20327932512599,23.44477121385445,23.48074905093903,474910000,4.776621058967678,0.4934646296187636,False,False,False,False,False,False,False,False,0
2023-03-15,0.1648941040039098,24.270235562421657,23.34483792874035,23.745576714518688,524486000,0.6857050578322976,0.47607262008129464,False,False,False,False,False,False,False,False,0
2023-03-16,-0.5096969604492188,25.5713939842159,23.87849306335309,24.01140807951341,583253000,5.419362614673395,0.7657941795056861,False,False,False,False,False,True,False,True,1
2023-03-17,2.0057258605957067,26.38186577525069,25.65133933448188,25.965136614007125,848547000,0.7203999357352942,0.9772664763975645,False,False,False,False,False,False,False,False,0
2023-03-20,0.17488670349120738,26.00711022624769,25.113689438376863,25.598375276520795,432747000,0.6802732191989236,1.1290971952224227,False,False,False,False,False,False,False,False,0
2023-03-21,0.29880332946777344,26.37486900003482,25.36452556614579,26.16300671718996,547408000,1.1544300670746965,1.230051248762598,False,False,False,False,False,False,False,False,0
2023-03-22,0.2688255310058594,27.571091621041035,26.2199680667983,26.40784575429176,797295000,1.0267573061808255,1.3649602829801815,False,False,False,False,False,False,False,False,0
2023-03-23,0.7225341796875,27.481153869318504,26.672678890028376,27.097402305232432,564889000,2.7316136383679357,1.4754673088105497,False,False,False,False,False,False,False,False,0
2023-03-24,-0.41173553466796875,27.14936630609579,26.337893083217622,27.01345490097488,454920000,-1.5152179847308767,1.342300404290758,False,False,False,False,False,False,False,False,0
2023-03-27,-0.24783706665039062,26.98247605929165,26.347887967682432,26.81958174522854,361026000,-0.9260915008736159,1.0302477970013524,False,False,False,False,False,False,False,False,0
2023-03-28,-0.12092018127441406,26.49579420860575,25.83322437241817,26.429837056217544,356104000,-0.4560654066148584,0.8211058682596608,False,False,False,False,False,False,False,False,0
2023-03-29,0.5736274719238281,27.060426745627986,26.57973989881349,26.807592577809256,393694000,2.1734191101546063,0.5380401483131888,False,False,False,False,False,False,False,False,0
2023-03-30,0.3987388610839844,27.481152585329543,27.08440898873497,27.211327368787387,364516000,1.4786458762872767,0.536937710427565,False,False,False,False,False,False,False,False,0
2023-03-31,0.393743515014652,27.815932468740804,27.087405574182664,27.1223827030481,433933000,1.4388461629607496,0.5743920269351414,False,False,False,False,False,False,False,False,0
2023-04-03,0.18787765502928977,27.981825044466152,27.31825649277218,27.49114453298666,398716000,0.6768178115591716,0.6005452672010528,False,False,False,False,False,False,False,False,0
2023-04-04,-0.5116653442382777,27.98182846186949,27.28927741449613,27.947850130837605,368592000,-1.830851714592685,0.5508997160175209,False,False,False,False,False,False,False,False,0
2023-04-05,-0.5716266632080078,26.980478653593416,26.377871240257907,26.81158960821493,515015000,-2.0835533414808483,0.5129691043952422,False,False,False,False,False,False,False,False,0
2023-04-06,0.15589714050292613,27.06242440881484,26.40984834215217,26.566746033983005,397654000,0.580329503047361,0.5134252690074805,False,False,False,False,False,False,False,False,0
2023-04-10,0.541646957397468,27.603072562534653,26.651690804540983,26.805590178121808,395279000,2.004655521416665,0.5166998021928718,False,False,False,False,False,False,False,False,0
2023-04-11,-0.4097309112548828,27.77196638187768,27.108395825863244,27.70600922833138,314378000,-1.486627569887078,0.46141514750520674,False,False,False,False,False,False,False,False,0
2023-04-12,-0.6735630035400391,27.45017420598156,26.430835708972705,27.35223823307279,446259000,-2.4807699427128793,0.4444310582804319,False,False,False,False,False,False,False,False,0
2023-04-13,-0.031982421875,26.869548260916797,26.31191176986607,26.7166476867757,353615000,-0.12078954640240003,0.5079011365011928,False,False,False,False,False,False,False,False,0
2023-04-14,0.29480934143065696,26.865551883679498,26.202982075525256,26.48679815103252,395660000,1.1147670993942205,0.5238260266161396,False,False,False,False,False,False,False,False,0
2023-04-17,0.24384117126464844,26.988471296055224,26.415843268204867,26.547757558326303,321471000,0.9118750897392003,0.47734659014356784,False,False,False,False,False,False,False,False,0
2023-04-18,0.6645698547363317,28.091757324454164,27.33924575942383,27.515132130784668,604812000,2.4627860089134535,0.4221513740101947,False,False,False,False,False,False,False,False,0
2023-04-19,0.26382637023925426,27.98182586482497,27.214324706114123,27.343240685548253,358660000,0.9541970777994679,0.4937000295690909,False,False,False,False,False,False,False,False,0
2023-04-20,-0.8264598846435511,28.011810174837088,26.982477923410777,27.65304199464376,427713000,-2.9608559513578325,0.48780812590520967,False,False,False,False,False,False,False,False,0
2023-04-21,0.014987945556637072,27.165358012841736,26.704656772926235,26.934507038823,345103000,0.055333819681302465,0.4869381122114883,False,False,False,False,False,False,False,False,0
2023-04-24,-0.07695007324218395,27.3482375101197,26.65368890001921,26.99546788797489,339282000,-0.28393395762581486,0.46069753371788946,False,False,False,False,False,False,False,False,0
2023-04-25,-0.8004798889160192,27.2293161185349,26.207980048962167,27.06042517631063,378527000,-2.9620581971648074,0.528099546420434,False,False,False,False,False,False,False,False,0
2023-04-26,0.7145366668701172,27.312262999046094,26.68766861843664,26.984476752537656,406337000,2.724746510851195,0.5002676629391841,False,False,False,False,False,False,False,False,0
2023-04-27,0.2698249816894567,27.477156579807456,26.60772037124153,27.345242278323862,377161000,1.0016330897328674,0.46117633518014645,False,False,False,False,False,False,False,False,0
2023-04-28,0.5226631164550781,27.739986302047612,27.053431845436577,27.20733314471315,292216000,1.9209672680709833,0.484287792671397,False,False,False,False,False,False,False,False,0
2023-05-01,-0.5761289596557617,29.039143840728983,27.76197330034164,27.821933830592023,570329000,4.183931978391686,0.7160303919883777,False,False,False,False,False,True,False,True,1
2023-05-02,1.0368261337280273,28.81728552032771,28.0647739674423,28.661386629023887,402730000,-2.4213178164072646,0.7582776356030706,False,False,False,False,False,False,False,False,0
2023-05-03,-0.40773582458496094,28.348588429903444,27.454168889483142,27.82193006246916,383387000,-1.4462978918600156,0.750227887558088,False,False,False,False,False,False,False,False,0
2023-05-04,-0.23984146118164062,27.840919391214324,27.22232162669159,27.63305419552841,321850000,-0.8632373053398035,0.7416569134473603,False,False,False,False,False,False,False,False,0
2023-05-05,1.1172733306884766,28.736336669906983,27.71300300195752,27.80794065911765,361494000,4.056305331856791,0.8171642675129018,False,False,False,False,False,False,False,False,0
2023-05-08,0.4706916809082031,29.20103362926116,28.331599383389104,28.503486722502963,344979000,1.6422502138010442,0.9127420875760844,False,False,False,False,False,False,False,False,0
2023-05-09,-0.5796222686767578,28.95419542171224,28.43153605029766,28.88024404414107,314869000,-1.9896358415590232,0.7375174730829368,False,False,False,False,False,False,False,False,0
2023-05-10,0.3137989044189453,29.094107482413545,28.44253018216392,28.986175863013205,369350000,1.0990259664348967,0.6585055452322836,False,False,False,False,False,False,False,False,0
2023-05-11,-0.3068046569824219,28.931210344411998,28.227666813122973,28.87724453995884,322149000,-1.0628488490759813,0.5491315175937516,False,False,False,False,False,False,False,False,0
2023-05-12,-0.23784255981445312,28.761322564942308,28.02779776950865,28.510484105930274,274222000,-0.8327981055976874,0.49975611337443965,False,False,False,False,False,False,False,False,0
2023-05-15,0.6126022338867188,28.950200187469783,28.133730950674487,28.489498915064928,293926000,2.1630206969926347,0.5041331065334066,False,False,False,False,False,False,False,False,0
2023-05-16,0.2598304748535192,29.85061540415204,28.81328895261737,28.822281983258687,449405000,0.8980043914712743,0.5440885246663248,False,False,False,False,False,False,False,False,0
2023-05-17,0.9643726348876918,30.17939921213159,29.410899219353887,29.56479859708841,432535000,3.3033202154567842,0.6730627306876119,False,False,False,False,False,False,False,False,0
2023-05-18,-1.2581806182861328,31.807340536574944,30.30031991259901,30.39026164884716,748725000,4.970504741617177,1.0019643612126419,False,False,False,False,False,True,False,True,1
2023-05-19,2.343473434448242,31.55950061131377,30.89593207137376,31.5155285475328,473908000,-1.3069046365998815,1.1659951754180697,False,False,False,False,False,False,False,False,0
